id,state,district,village,crop_recommended,N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,temperature,humidity,rainfall,latitude,longitude,soil_type,season,year
SHC002079,Andhra Pradesh,Hyderabad,Village_2079,rice,91.0,33.66,137.6,4.56,0.51,1.32,12.7,2.14,9.11,1.34,3.93,0.53,27.7,82.6,1148.5,34.3836,76.2673,Alluvial,Zaid,2022
SHC002080,Andhra Pradesh,Visakhapatnam,Village_2080,rice,212.77,51.46,242.75,6.88,0.44,1.1,25.0,1.15,9.68,1.29,4.39,0.86,30.3,92.3,1173.3,17.4404,86.1363,Black,Zaid,2022
SHC002081,Punjab,Ludhiana,Village_2081,banana,264.21,27.28,298.11,7.18,1.33,2.02,25.0,2.05,10.77,1.67,9.83,1.39,34.0,95.0,1782.7,13.9504,69.1752,Red,Rabi,2024
SHC002082,Punjab,Amritsar,Village_2082,cotton,90.83,93.29,64.35,9.0,1.05,0.62,18.44,0.48,8.25,0.95,2.88,0.83,30.3,65.1,941.8,31.6934,76.8155,Alluvial,Zaid,2024
SHC002083,Punjab,Patiala,Village_2083,mustard,76.47,41.79,40.21,7.67,0.62,1.22,16.85,1.2,7.42,0.99,2.97,0.42,17.7,58.3,377.8,8.044,78.7093,Alluvial,Kharif,2022
SHC002084,Haryana,Karnal,Village_2084,banana,242.74,25.92,333.97,4.78,0.1,0.95,13.33,1.82,17.09,1.1,3.52,0.94,20.6,61.8,1107.9,8.1521,82.1457,Black,Kharif,2023
SHC002085,Haryana,Ambala,Village_2085,lentil,59.53,12.87,47.88,6.95,0.26,0.66,6.89,0.52,3.22,0.43,1.27,0.1,25.1,45.4,221.7,34.9865,95.5789,Black,Kharif,2023
SHC002086,Haryana,Kurukshetra,Village_2086,lentil,88.21,23.3,44.21,6.88,0.27,0.77,9.91,0.76,1.05,0.53,2.47,0.33,24.2,50.3,264.7,8.2343,78.7494,Black,Rabi,2024
SHC002087,Uttar Pradesh,Meerut,Village_2087,mustard,167.9,32.42,70.65,7.53,0.6,0.94,15.88,1.07,3.37,0.92,1.72,0.64,14.5,74.3,571.2,12.3587,68.2453,Laterite,Kharif,2022
SHC002088,Uttar Pradesh,Agra,Village_2088,maize,270.52,32.01,69.21,7.91,0.65,0.87,15.37,1.23,11.77,1.19,8.34,0.8,34.9,63.6,1157.4,18.1079,83.5882,Laterite,Zaid,2023
SHC002089,Uttar Pradesh,Muzaffarnagar,Village_2089,sugarcane,278.69,84.92,151.43,8.18,0.44,1.61,25.0,2.93,20.35,1.8,4.95,1.42,33.1,95.0,2150.2,32.0487,93.8917,Alluvial,Rabi,2024
SHC002090,Maharashtra,Pune,Village_2090,maize,225.31,73.1,85.14,8.42,0.9,1.72,25.0,1.92,14.62,0.74,7.06,0.58,27.9,88.8,755.4,34.254,78.4845,Laterite,Kharif,2024
SHC002091,Maharashtra,Nagpur,Village_2091,groundnut,85.05,37.95,55.61,5.59,0.34,0.87,9.93,1.71,3.37,0.84,4.2,0.85,26.8,72.5,640.4,17.4055,76.0098,Red,Rabi,2024
SHC002092,Maharashtra,Aurangabad,Village_2092,wheat,136.99,34.52,50.17,7.03,0.75,0.63,19.66,0.81,2.9,1.28,3.23,0.7,23.4,34.5,546.9,19.5507,75.9285,Red,Kharif,2022
SHC002093,Gujarat,Ahmedabad,Village_2093,cotton,68.36,40.66,26.62,5.9,0.88,0.57,10.48,0.15,1.48,0.6,1.75,0.31,20.0,41.5,206.5,23.2226,68.1656,Red,Zaid,2022
SHC002094,Gujarat,Vadodara,Village_2094,maize,213.17,48.53,54.3,4.5,0.53,0.1,14.71,1.05,3.09,1.16,2.62,1.3,21.6,49.0,629.1,32.4931,91.941,Black,Zaid,2024
SHC002095,Gujarat,Rajkot,Village_2095,chickpea,70.76,10.0,26.21,7.19,0.37,0.39,4.37,0.67,6.39,0.39,2.17,0.1,32.8,38.9,408.7,11.6407,89.5001,Black,Zaid,2022
SHC002096,Rajasthan,Jaipur,Village_2096,cotton,43.36,66.45,53.34,7.8,1.04,0.61,18.78,1.26,3.83,0.82,3.73,0.63,27.2,58.5,403.6,24.2891,76.4928,Black,Kharif,2023
SHC002097,Rajasthan,Jodhpur,Village_2097,maize,96.98,52.86,70.62,6.73,0.86,1.08,25.0,1.84,11.39,1.02,5.45,0.4,25.0,57.6,877.8,9.1012,86.1234,Alluvial,Zaid,2024
SHC002098,Rajasthan,Udaipur,Village_2098,mustard,75.57,36.36,56.18,4.93,0.5,0.91,16.97,0.54,5.13,0.58,3.88,0.6,15.2,46.6,285.1,18.0296,83.4276,Red,Kharif,2022
SHC002099,West Bengal,Kolkata,Village_2099,maize,231.32,67.82,69.62,6.48,0.72,1.21,25.0,1.68,7.27,1.26,2.08,1.0,23.0,74.8,440.4,29.7219,89.8315,Laterite,Kharif,2022
SHC002100,West Bengal,Darjeeling,Village_2100,wheat,145.82,33.68,63.1,6.98,0.15,0.78,8.72,0.85,5.81,0.95,3.59,0.75,14.1,79.0,471.0,26.6971,70.6235,Laterite,Zaid,2023
SHC002101,Tamil Nadu,Chennai,Village_2101,wheat,134.49,33.46,89.17,6.52,0.3,0.6,10.45,0.59,4.59,1.28,3.69,0.86,16.2,30.8,663.3,31.4452,95.0623,Red,Rabi,2022
SHC002102,Tamil Nadu,Coimbatore,Village_2102,chickpea,101.07,10.0,32.28,5.69,0.1,0.35,4.65,0.17,2.11,0.5,1.09,0.49,16.1,43.3,369.7,18.7102,88.9183,Alluvial,Rabi,2022
SHC002103,Karnataka,Bangalore,Village_2103,rice,130.43,53.24,137.54,5.73,0.26,1.02,23.74,0.19,7.28,0.88,1.44,0.29,30.2,61.7,1339.1,11.0776,83.0746,Black,Kharif,2022
SHC002104,Karnataka,Mysore,Village_2104,cotton,108.47,53.2,31.17,5.83,1.34,0.39,14.26,1.44,1.25,0.14,1.58,0.66,29.8,63.1,757.6,34.8245,84.4489,Laterite,Zaid,2023
SHC002105,Andhra Pradesh,Hyderabad,Village_2105,rice,217.96,40.27,253.46,4.82,0.78,0.85,25.0,1.57,7.13,0.59,2.42,0.83,21.4,72.7,827.6,17.0214,72.1901,Black,Kharif,2022
SHC002106,Andhra Pradesh,Visakhapatnam,Village_2106,banana,225.39,51.93,358.27,6.5,0.74,1.37,25.0,1.73,18.13,1.26,8.01,1.11,25.7,95.0,1244.4,31.0113,76.5675,Laterite,Rabi,2024
SHC002107,Punjab,Ludhiana,Village_2107,banana,187.77,25.3,435.13,6.42,0.75,1.57,25.0,2.29,14.27,0.99,4.08,2.09,25.1,87.8,2007.7,23.4858,68.1808,Black,Rabi,2023
SHC002108,Punjab,Amritsar,Village_2108,mustard,94.37,38.57,38.82,6.76,0.15,1.17,19.98,1.31,5.89,0.96,3.17,0.88,16.8,61.8,501.3,19.8526,73.0626,Alluvial,Kharif,2023
SHC002109,Punjab,Patiala,Village_2109,banana,241.82,27.53,381.06,5.25,0.43,2.82,25.0,1.28,8.19,0.79,5.16,1.99,27.1,90.3,1482.5,20.2853,95.5141,Alluvial,Rabi,2024
SHC002110,Haryana,Karnal,Village_2110,chickpea,40.14,16.75,52.29,7.43,0.18,0.94,7.34,0.61,5.35,0.38,2.33,0.33,22.7,52.5,304.1,9.9063,87.4126,Black,Kharif,2024
SHC002111,Haryana,Ambala,Village_2111,banana,274.82,53.45,298.15,7.26,1.06,1.69,22.93,2.04,21.17,1.69,5.1,0.96,24.3,87.7,1684.7,17.4817,75.7331,Alluvial,Kharif,2022
SHC002112,Haryana,Kurukshetra,Village_2112,wheat,154.91,52.8,92.21,7.63,0.55,0.43,20.62,1.22,5.33,0.66,3.78,0.28,23.7,50.3,632.9,13.1337,83.8279,Red,Rabi,2024
SHC002113,Uttar Pradesh,Meerut,Village_2113,sugarcane,271.2,76.14,123.72,6.83,0.26,2.33,25.0,1.91,19.78,1.17,8.59,1.44,22.1,77.0,1674.6,9.2174,83.3313,Laterite,Zaid,2023
SHC002114,Uttar Pradesh,Agra,Village_2114,lentil,70.53,18.45,48.74,5.83,0.39,0.61,12.6,0.95,1.79,0.25,0.61,0.38,21.4,70.9,150.0,28.1523,74.5235,Laterite,Kharif,2024
SHC002115,Uttar Pradesh,Muzaffarnagar,Village_2115,groundnut,83.18,19.44,75.75,4.78,0.49,0.57,18.0,1.25,5.57,1.3,4.35,0.81,25.9,68.4,663.7,24.0138,82.5123,Red,Kharif,2023
SHC002116,Maharashtra,Pune,Village_2116,chickpea,89.73,24.0,56.28,8.75,0.23,0.68,8.91,1.32,3.73,0.42,1.61,0.18,35.2,60.9,391.4,12.982,79.9952,Red,Rabi,2023
SHC002117,Maharashtra,Nagpur,Village_2117,banana,141.21,45.98,269.51,5.83,0.27,2.43,25.0,1.33,10.31,1.29,10.73,1.06,27.1,92.2,1963.1,9.1498,77.6231,Laterite,Rabi,2023
SHC002118,Maharashtra,Aurangabad,Village_2118,wheat,115.84,39.63,88.84,7.42,0.2,1.0,22.97,0.69,4.21,0.42,1.9,0.89,16.4,70.7,291.4,8.9362,71.0751,Red,Zaid,2022
SHC002119,Gujarat,Ahmedabad,Village_2119,rice,171.76,41.62,197.82,5.87,0.24,0.71,20.59,0.8,3.7,0.52,5.76,0.76,25.3,65.3,1025.6,14.9319,81.3226,Black,Rabi,2022
SHC002120,Gujarat,Vadodara,Village_2120,chickpea,67.72,11.77,21.21,7.69,0.44,0.63,11.58,0.67,2.54,0.84,1.46,0.2,15.3,63.1,417.2,25.8452,84.6071,Black,Zaid,2022
SHC002121,Gujarat,Rajkot,Village_2121,mustard,114.94,24.33,50.04,4.86,0.5,1.07,15.0,0.68,4.96,0.46,2.32,0.78,14.9,60.6,420.1,23.4786,71.7924,Alluvial,Rabi,2022
SHC002122,Rajasthan,Jaipur,Village_2122,sugarcane,328.0,69.53,215.39,7.08,0.1,1.66,25.0,1.73,10.99,0.68,4.9,1.49,28.5,88.1,2243.5,14.6443,75.6782,Black,Zaid,2023
SHC002123,Rajasthan,Jodhpur,Village_2123,cotton,121.21,47.39,52.68,7.67,0.34,0.67,11.44,0.6,4.24,0.35,0.96,0.36,23.5,74.2,980.8,21.3525,96.0164,Red,Zaid,2022
SHC002124,Rajasthan,Udaipur,Village_2124,maize,161.81,71.12,58.36,5.58,0.29,1.24,25.0,1.32,9.49,1.35,4.1,0.85,25.3,59.8,382.6,27.8687,69.2791,Laterite,Kharif,2023
SHC002125,West Bengal,Kolkata,Village_2125,mustard,131.39,22.8,41.06,6.01,0.46,0.74,14.13,0.74,7.57,0.46,2.0,0.7,20.9,62.7,554.3,23.2249,87.3007,Black,Zaid,2023
SHC002126,West Bengal,Darjeeling,Village_2126,banana,279.84,65.3,460.29,7.53,1.0,1.92,25.0,2.28,25.0,1.94,11.03,1.9,31.4,94.6,1820.9,26.3594,79.6566,Alluvial,Rabi,2022
SHC002127,Tamil Nadu,Chennai,Village_2127,wheat,182.37,10.0,94.7,7.91,0.47,0.66,19.75,0.78,10.22,0.97,2.08,0.77,15.9,48.1,754.6,33.596,85.2783,Alluvial,Kharif,2024
SHC002128,Tamil Nadu,Coimbatore,Village_2128,wheat,90.94,45.18,69.63,5.43,0.3,0.4,14.39,0.83,6.63,0.1,2.2,0.46,17.4,51.5,585.3,9.997,95.0489,Red,Kharif,2023
SHC002129,Karnataka,Bangalore,Village_2129,wheat,179.49,39.65,87.9,6.93,0.49,0.81,9.92,1.33,5.47,0.83,1.41,0.56,21.6,85.9,587.0,28.3086,95.6835,Black,Rabi,2024
SHC002130,Karnataka,Mysore,Village_2130,wheat,129.72,34.85,109.2,7.37,0.44,0.91,16.4,0.62,6.41,0.59,2.45,0.54,11.7,57.5,264.1,17.8377,84.1051,Alluvial,Kharif,2023
SHC002131,Andhra Pradesh,Hyderabad,Village_2131,maize,170.17,44.25,80.13,6.58,0.59,0.85,25.0,1.13,8.78,1.2,5.81,0.91,30.7,65.7,899.9,12.5631,89.3595,Laterite,Kharif,2022
SHC002132,Andhra Pradesh,Visakhapatnam,Village_2132,wheat,112.4,48.75,97.49,7.54,0.59,1.35,16.06,1.51,5.98,0.98,3.82,0.24,19.5,56.7,595.0,24.1449,70.1624,Laterite,Zaid,2022
SHC002133,Punjab,Ludhiana,Village_2133,mustard,110.41,31.72,59.14,6.3,0.35,0.74,11.4,1.09,3.08,0.64,4.33,0.66,17.6,59.8,346.7,9.1261,85.15,Alluvial,Zaid,2022
SHC002134,Punjab,Amritsar,Village_2134,rice,302.96,27.35,141.35,5.81,0.12,1.11,22.48,1.55,6.91,1.53,4.48,1.05,13.9,90.0,1676.1,21.5535,78.5317,Red,Kharif,2024
SHC002135,Punjab,Patiala,Village_2135,sugarcane,230.86,99.18,194.26,6.26,0.87,1.65,25.0,1.8,15.42,1.96,5.69,1.81,27.5,76.1,2042.8,13.2702,75.3372,Laterite,Rabi,2022
SHC002136,Haryana,Karnal,Village_2136,groundnut,67.81,28.03,58.96,5.86,0.75,0.82,25.0,0.74,5.55,1.0,1.97,0.84,20.8,43.6,378.6,31.4495,74.2144,Black,Zaid,2023
SHC002137,Haryana,Ambala,Village_2137,banana,204.13,42.81,391.68,6.46,0.77,1.31,16.35,1.4,9.58,0.44,6.12,2.26,25.2,78.7,2012.9,12.8259,79.5936,Alluvial,Rabi,2023
SHC002138,Haryana,Kurukshetra,Village_2138,cotton,87.05,18.29,42.39,6.66,0.3,0.69,3.7,0.83,1.7,0.56,3.28,0.37,22.5,51.6,823.9,18.4718,96.2731,Red,Rabi,2023
SHC002139,Uttar Pradesh,Meerut,Village_2139,wheat,188.69,40.66,88.84,7.94,0.25,1.36,21.92,1.28,6.87,1.39,2.8,0.85,24.2,68.1,664.5,23.3697,80.2433,Alluvial,Rabi,2024
SHC002140,Uttar Pradesh,Agra,Village_2140,wheat,151.17,29.07,24.61,5.29,0.25,0.71,25.0,0.8,4.82,0.84,2.2,0.57,21.2,43.6,784.8,32.5886,85.39,Black,Zaid,2022
SHC002141,Uttar Pradesh,Muzaffarnagar,Village_2141,cotton,74.79,53.57,21.5,6.19,0.55,0.5,11.17,0.26,6.53,0.57,1.14,0.33,25.3,48.2,367.0,29.6663,89.8579,Black,Zaid,2024
SHC002142,Maharashtra,Pune,Village_2142,sugarcane,202.99,79.21,116.31,6.06,0.25,2.03,18.32,3.4,17.73,1.87,2.91,1.76,26.5,65.3,1602.8,11.9887,88.2981,Black,Rabi,2023
SHC002143,Maharashtra,Nagpur,Village_2143,maize,112.15,25.74,65.22,7.03,0.87,0.82,17.67,0.98,10.27,1.48,6.71,0.8,25.4,56.1,653.5,14.0744,79.1241,Alluvial,Kharif,2023
SHC002144,Maharashtra,Aurangabad,Village_2144,chickpea,83.31,24.04,35.12,8.23,0.59,0.71,12.0,1.56,6.34,0.57,2.2,0.7,25.0,60.1,461.1,21.4669,89.9058,Alluvial,Kharif,2024
SHC002145,Gujarat,Ahmedabad,Village_2145,groundnut,89.21,22.78,86.91,5.34,0.69,0.67,22.86,0.91,12.93,1.73,5.85,0.79,24.4,71.5,839.1,9.8612,84.8513,Laterite,Rabi,2024
SHC002146,Gujarat,Vadodara,Village_2146,sugarcane,389.77,66.53,88.37,5.82,0.76,2.0,25.0,2.21,7.91,1.32,8.34,1.38,26.6,85.4,1548.8,25.3809,91.7893,Black,Rabi,2023
SHC002147,Gujarat,Rajkot,Village_2147,maize,162.28,80.3,71.42,6.35,0.8,1.53,20.12,1.26,19.57,0.93,4.17,0.89,21.0,41.9,663.6,8.0543,72.384,Alluvial,Zaid,2024
SHC002148,Rajasthan,Jaipur,Village_2148,mustard,104.3,43.84,49.55,9.0,0.94,1.21,10.31,1.01,5.41,0.65,5.18,0.69,19.0,70.5,476.2,15.3342,84.6678,Black,Zaid,2024
SHC002149,Rajasthan,Jodhpur,Village_2149,mustard,66.31,28.14,50.4,6.43,0.63,0.89,12.78,0.65,5.71,0.38,2.91,0.67,15.4,72.5,573.5,31.5935,76.8597,Alluvial,Rabi,2022
SHC002150,Rajasthan,Udaipur,Village_2150,cotton,59.46,20.13,49.76,5.06,1.47,0.31,15.2,0.39,0.1,0.51,2.68,0.19,25.6,57.7,524.6,22.1424,96.6193,Red,Kharif,2024
SHC002151,West Bengal,Kolkata,Village_2151,wheat,139.84,28.98,51.6,7.82,0.48,0.63,12.02,1.04,6.74,0.21,4.33,0.64,16.3,95.0,687.2,31.8614,94.2585,Red,Kharif,2023
SHC002152,West Bengal,Darjeeling,Village_2152,lentil,93.23,24.59,49.4,6.52,0.36,0.69,10.8,0.63,3.66,0.11,3.59,0.18,21.3,67.4,462.8,13.9722,79.5688,Alluvial,Kharif,2024
SHC002153,Tamil Nadu,Chennai,Village_2153,banana,95.8,69.78,292.1,6.2,0.84,1.44,25.0,1.72,18.56,1.21,4.91,1.68,25.5,75.9,1859.3,11.3821,86.8944,Laterite,Rabi,2022
SHC002154,Tamil Nadu,Coimbatore,Village_2154,banana,173.13,62.65,299.47,6.76,0.94,1.79,15.33,1.95,20.01,1.54,8.18,1.78,25.6,90.2,2204.2,25.739,77.2116,Red,Zaid,2023
SHC002155,Karnataka,Bangalore,Village_2155,maize,159.85,56.86,58.96,5.84,0.55,1.45,14.61,1.57,10.45,1.11,5.74,1.12,23.5,77.7,734.1,8.6308,79.6463,Alluvial,Rabi,2024
SHC002156,Karnataka,Mysore,Village_2156,rice,318.67,44.87,227.13,7.08,0.57,1.79,13.24,1.62,9.42,1.1,3.37,0.76,28.0,95.0,1695.7,19.112,78.703,Laterite,Rabi,2024
SHC002157,Andhra Pradesh,Hyderabad,Village_2157,cotton,50.8,19.18,50.94,7.72,0.1,0.54,13.89,0.88,5.4,0.55,3.57,0.53,29.4,55.4,472.7,8.1335,85.9804,Black,Zaid,2022
SHC002158,Andhra Pradesh,Visakhapatnam,Village_2158,groundnut,74.62,61.01,97.25,7.12,0.66,1.28,25.0,1.42,10.56,1.51,2.61,1.17,32.3,81.6,1075.1,17.676,70.5122,Alluvial,Zaid,2023
SHC002159,Punjab,Ludhiana,Village_2159,cotton,76.13,32.59,28.46,5.9,0.53,0.66,10.82,0.62,3.52,0.69,1.63,0.55,24.4,48.9,237.5,15.0991,77.5875,Red,Kharif,2023
SHC002160,Punjab,Amritsar,Village_2160,groundnut,65.64,30.09,72.6,8.02,0.37,1.18,22.33,2.03,13.57,1.3,3.79,1.65,35.7,94.9,924.2,25.1493,73.5949,Alluvial,Kharif,2022
SHC002161,Punjab,Patiala,Village_2161,lentil,69.01,10.0,31.98,6.78,0.33,0.4,7.91,0.49,4.33,0.48,2.32,0.44,26.6,46.4,319.4,8.0305,96.258,Red,Rabi,2024
SHC002162,Haryana,Karnal,Village_2162,banana,237.15,63.88,308.96,6.37,0.18,1.02,4.41,1.88,19.62,0.35,11.16,2.2,26.4,92.7,1787.0,19.2492,73.304,Alluvial,Zaid,2023
SHC002163,Haryana,Ambala,Village_2163,wheat,118.29,41.67,82.93,6.87,0.1,0.67,11.48,0.25,2.47,0.91,2.93,0.58,17.8,25.0,260.4,29.762,96.753,Red,Zaid,2023
SHC002164,Haryana,Kurukshetra,Village_2164,chickpea,69.27,12.29,38.81,7.13,0.13,0.79,18.57,0.52,4.9,0.29,0.56,0.31,23.1,54.0,577.7,22.1464,96.7038,Alluvial,Kharif,2022
SHC002165,Uttar Pradesh,Meerut,Village_2165,lentil,50.23,15.12,14.96,6.06,0.48,0.7,4.12,0.58,2.04,0.12,2.16,0.14,13.4,25.0,365.1,28.9073,89.7158,Red,Zaid,2022
SHC002166,Uttar Pradesh,Agra,Village_2166,groundnut,82.61,37.61,100.23,5.42,0.15,0.9,9.92,1.36,1.95,0.86,3.57,0.49,27.1,70.0,990.4,24.739,72.3678,Laterite,Rabi,2024
SHC002167,Uttar Pradesh,Muzaffarnagar,Village_2167,groundnut,47.39,42.96,114.87,5.92,0.1,0.66,15.41,1.36,11.95,0.97,3.34,1.0,27.5,70.2,727.4,30.8366,84.1101,Red,Kharif,2023
SHC002168,Maharashtra,Pune,Village_2168,sugarcane,398.2,71.55,233.43,7.59,1.12,1.92,25.0,2.14,9.49,1.59,5.57,1.04,30.0,95.0,2105.6,21.7881,85.7038,Laterite,Rabi,2022
SHC002169,Maharashtra,Nagpur,Village_2169,banana,218.47,71.34,289.3,7.1,0.6,2.75,23.71,0.99,15.39,1.61,12.89,1.0,22.5,87.5,1939.7,13.0832,72.036,Laterite,Kharif,2024
SHC002170,Maharashtra,Aurangabad,Village_2170,cotton,54.72,30.78,13.35,7.6,1.73,0.7,22.22,0.63,6.06,0.3,0.74,0.46,29.5,71.8,711.2,18.4757,81.1665,Black,Rabi,2022
SHC002171,Gujarat,Ahmedabad,Village_2171,sugarcane,164.76,23.88,139.45,5.42,0.82,0.87,20.08,1.6,10.98,1.0,3.21,0.51,22.5,60.7,1865.5,32.4536,83.8836,Black,Kharif,2024
SHC002172,Gujarat,Vadodara,Village_2172,maize,207.05,99.7,109.44,7.61,0.71,1.52,23.54,1.76,8.92,1.41,5.71,1.3,32.0,77.0,968.5,17.4926,72.4619,Alluvial,Kharif,2022
SHC002173,Gujarat,Rajkot,Village_2173,rice,125.1,44.35,180.2,6.93,0.66,0.81,25.0,1.34,5.22,0.62,5.27,0.89,26.3,75.6,1380.6,33.0361,80.3831,Alluvial,Zaid,2022
SHC002174,Rajasthan,Jaipur,Village_2174,maize,159.53,88.1,74.49,6.49,0.86,0.82,17.69,0.95,16.72,1.2,5.27,1.34,19.3,55.2,703.0,28.3961,69.7953,Laterite,Rabi,2022
SHC002175,Rajasthan,Jodhpur,Village_2175,lentil,81.69,24.16,53.94,7.64,0.1,1.1,8.43,0.59,5.63,0.18,1.71,0.12,24.8,90.9,374.1,23.3304,88.0918,Alluvial,Kharif,2023
SHC002176,Rajasthan,Udaipur,Village_2176,cotton,88.21,48.0,62.61,8.71,0.45,0.86,11.66,1.19,6.72,0.19,2.71,0.41,34.0,60.3,1010.0,9.1668,83.9929,Black,Kharif,2023
SHC002177,West Bengal,Kolkata,Village_2177,chickpea,89.15,30.51,42.92,6.64,0.51,1.1,11.52,0.76,2.91,0.45,0.98,0.26,21.3,53.2,252.4,34.8708,90.3157,Alluvial,Zaid,2023
SHC002178,West Bengal,Darjeeling,Village_2178,sugarcane,261.54,80.93,159.72,7.29,0.53,1.26,21.41,1.55,8.97,2.19,5.78,0.88,30.9,79.8,1932.4,24.859,95.5778,Black,Zaid,2024
SHC002179,Tamil Nadu,Chennai,Village_2179,groundnut,82.69,32.18,45.09,5.98,0.67,1.4,17.4,1.25,7.54,0.82,1.43,0.96,26.5,71.7,901.7,13.7765,76.6552,Alluvial,Zaid,2023
SHC002180,Tamil Nadu,Coimbatore,Village_2180,wheat,167.11,11.14,72.24,6.87,0.59,0.96,23.32,1.08,10.42,1.15,3.11,0.81,16.4,55.8,570.0,32.3874,79.9092,Laterite,Rabi,2023
SHC002181,Karnataka,Bangalore,Village_2181,cotton,130.03,66.51,84.67,6.67,0.6,0.5,9.92,0.84,4.02,0.36,1.63,0.44,29.4,49.2,862.0,10.6529,68.3563,Alluvial,Rabi,2023
SHC002182,Karnataka,Mysore,Village_2182,lentil,50.18,27.38,36.93,7.6,0.26,0.75,13.26,0.82,5.37,0.14,2.29,0.33,21.7,66.7,323.1,20.7133,85.1373,Alluvial,Zaid,2023
SHC002183,Andhra Pradesh,Hyderabad,Village_2183,maize,156.19,19.0,71.46,5.73,0.1,0.7,20.84,1.54,12.58,0.77,7.51,0.79,19.1,58.7,566.6,22.1038,87.7334,Red,Kharif,2023
SHC002184,Andhra Pradesh,Visakhapatnam,Village_2184,mustard,106.37,18.58,33.86,6.22,0.1,0.98,11.2,1.23,2.13,0.99,3.09,0.78,17.3,48.3,608.5,28.8473,88.658,Laterite,Zaid,2024
SHC002185,Punjab,Ludhiana,Village_2185,chickpea,104.71,35.43,51.8,7.34,0.57,0.65,8.13,0.98,5.86,0.47,1.68,0.18,18.7,43.0,522.6,14.5911,84.88,Red,Kharif,2024
SHC002186,Punjab,Amritsar,Village_2186,groundnut,65.93,34.25,100.63,6.91,0.42,0.95,14.23,1.77,12.59,1.0,5.55,0.69,36.0,82.9,849.1,27.1349,76.8321,Alluvial,Rabi,2024
SHC002187,Punjab,Patiala,Village_2187,sugarcane,284.58,85.15,218.24,7.26,0.76,1.11,20.14,1.58,15.29,1.71,4.07,1.35,29.9,84.1,1857.9,8.5495,74.5659,Black,Kharif,2023
SHC002188,Haryana,Karnal,Village_2188,cotton,91.25,29.48,32.55,6.72,1.64,0.91,15.05,0.4,4.4,0.67,2.84,0.89,29.2,65.1,615.7,15.12,84.2335,Black,Rabi,2024
SHC002189,Haryana,Ambala,Village_2189,banana,137.4,45.51,417.49,6.48,0.89,2.99,21.36,2.23,14.07,1.74,7.87,2.03,28.7,84.0,2116.2,30.2188,83.4237,Laterite,Kharif,2023
SHC002190,Haryana,Kurukshetra,Village_2190,cotton,65.05,56.03,59.89,9.0,0.39,0.71,12.58,1.41,9.47,0.78,1.69,0.48,23.6,76.2,725.7,17.8726,90.9335,Laterite,Kharif,2022
SHC002191,Uttar Pradesh,Meerut,Village_2191,maize,140.5,69.09,60.46,6.8,0.1,0.31,25.0,1.9,4.87,1.36,6.79,1.0,28.6,67.3,610.6,20.0991,87.6595,Alluvial,Rabi,2024
SHC002192,Uttar Pradesh,Agra,Village_2192,rice,281.05,65.38,236.79,7.83,0.91,0.99,16.36,1.66,9.66,2.0,1.92,1.15,33.0,82.4,1149.7,10.6408,91.3585,Red,Kharif,2022
SHC002193,Uttar Pradesh,Muzaffarnagar,Village_2193,wheat,183.72,62.01,63.17,6.42,0.14,0.58,12.05,1.36,12.39,0.58,2.1,0.37,21.8,65.2,620.2,25.1028,89.382,Laterite,Rabi,2024
SHC002194,Maharashtra,Pune,Village_2194,rice,177.78,47.8,166.93,6.45,0.1,1.1,17.53,0.76,10.19,1.07,7.53,0.95,23.5,73.9,848.4,23.7356,91.8828,Laterite,Zaid,2022
SHC002195,Maharashtra,Nagpur,Village_2195,rice,278.95,33.97,157.84,7.3,0.43,0.96,23.6,1.95,12.29,1.48,5.53,0.82,35.6,72.6,1570.1,9.7662,80.9245,Alluvial,Rabi,2024
SHC002196,Maharashtra,Aurangabad,Village_2196,wheat,137.24,33.14,74.91,5.71,0.4,0.79,16.38,0.57,1.72,0.72,3.32,0.16,16.3,64.9,456.7,24.6991,86.4186,Alluvial,Rabi,2022
SHC002197,Gujarat,Ahmedabad,Village_2197,maize,205.67,58.79,67.62,6.29,0.54,1.13,18.99,2.31,14.93,1.63,6.08,1.31,22.3,52.2,843.9,24.2852,90.9671,Alluvial,Kharif,2023
SHC002198,Gujarat,Vadodara,Village_2198,maize,163.87,30.14,55.35,5.14,0.7,1.27,25.0,1.54,7.35,0.55,3.56,0.79,21.6,45.3,339.8,24.5648,82.8488,Laterite,Kharif,2024
SHC002199,Gujarat,Rajkot,Village_2199,wheat,161.61,34.1,58.66,6.83,0.57,0.78,14.17,0.99,6.54,0.86,3.2,0.36,19.4,78.9,715.5,27.4597,94.6457,Red,Kharif,2023
SHC002200,Rajasthan,Jaipur,Village_2200,chickpea,88.12,14.63,30.98,4.82,0.1,0.54,9.18,0.86,5.59,0.38,1.22,0.37,18.8,28.8,198.3,21.9214,86.2994,Alluvial,Rabi,2024
SHC002201,Rajasthan,Jodhpur,Village_2201,banana,254.13,61.83,393.41,7.59,1.05,2.23,25.0,2.57,14.72,1.09,12.83,1.25,33.3,95.0,2348.9,29.9576,86.2085,Red,Rabi,2024
SHC002202,Rajasthan,Udaipur,Village_2202,maize,155.52,47.38,83.48,5.65,0.44,1.24,25.0,1.17,13.95,1.43,3.56,0.96,22.6,70.8,872.1,27.814,84.6146,Alluvial,Zaid,2022
